Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Attack Name,Label
10.0.0.14-10.0.0.254-34495-1883-6,10.0.0.14,34495,10.0.0.254,1883,6,29/08/2023 02:28:03 PM,116006969,43,43,862.0,4.0,22.0,0.0,20.046511627906977,6.179665148780479,2.0,0.0,0.0930232558139534,0.4261652646328926,7.465068758067457,0.74133477274111,1364787.8705882349,1477690.802222829,3003686.0,9.0,116006969.0,2762070.6904761903,725982.1838360701,3003824.0,1275.0,116006628.0,2762062.571428571,723083.4407405397,3003703.0,984.0,1,0,0,0,1376,1376,0.370667386370555,0.370667386370555,0.0,22.0,10.206896551724142,10.950350882170964,119.91018444266244,0,0,0,43,86,0,0,0,1.0,10.325581395348838,20.046511627906977,0.0930232558139534,0,0,0,0,0,0,1,22,1,0,502,509,40,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
185.209.178.72-192.168.137.250-443-56890-6,185.209.178.72,443,192.168.137.250,56890,6,29/08/2023 02:28:05 PM,113393895,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4233032122231977,2412636.063829786,3959365.9941043616,9487586.0,2322.0,113393895.0,4930169.347826088,4452430.329020807,9487586.0,751423.0,113364840.0,4928906.0869565215,4480073.286968406,9511091.0,728498.0,0,0,0,0,768,768,0.2116516061115988,0.2116516061115988,0.0,0.0,0.0,0.0,0.0,0,0,0,0,48,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,501,501,0,32,761870.7272727273,8683.858083719573,780682.0,755216.0,9478354.0,8037.460556668282,9487586.0,9460474.0,MQTT DoS Publish Flood,1
192.168.137.250-192.168.137.48-1883-52106-6,192.168.137.250,1883,192.168.137.48,52106,6,29/08/2023 02:30:00 PM,260405,7,13,0.0,10464.0,0.0,0.0,0.0,0.0,1448.0,78.0,804.923076923077,517.523342716452,40183.56022349801,76.80344079414758,13705.526315789471,11981.716624222005,47165.0,1.0,182216.0,30369.33333333333,6580.699679112144,37172.0,19857.0,247483.0,20623.583333333336,16661.157105175298,47165.0,1.0,0,0,0,0,224,416,26.881204277951653,49.92223651619592,0.0,1448.0,498.28571428571433,566.6841397866314,321130.9142857144,0,0,0,9,20,0,0,0,1.0,523.2,0.0,804.9230769230769,0,0,0,10464,13,42281,0,0,0,0,1169,502,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52372-1883-6,192.168.137.48,52372,192.168.137.250,1883,6,29/08/2023 02:30:00 PM,269628,8,3,2616.0,0.0,981.0,0.0,327.00000000000006,329.5850204640461,0.0,0.0,0.0,0.0,9702.256442209267,40.796949871675054,26962.8,15429.98775689008,61621.0,533.0,269628.0,38518.28571428571,17190.877093333405,61621.0,17055.0,82427.0,41213.5,25371.698415754512,59154.0,23273.0,0,0,0,0,256,96,29.67050899758185,11.126440874093197,0.0,981.0,218.0,308.2985565973347,95048.0,0,0,0,7,11,0,0,0,0.0,237.8181818181818,327.0,0.0,0,0,0,2616,7,11033,0,0,0,0,1822,1831,7,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52064-1883-6,192.168.137.48,52064,192.168.137.250,1883,6,29/08/2023 02:28:00 PM,119858490,4191,3544,1523608.0,6.0,1448.0,0.0,363.54282987353895,354.9124743566318,2.0,0.0,0.0016930022573363,0.0581729588175024,12711.773692460169,64.5344355664751,15497.606671838634,45427.30106515043,2685503.0,0.0,119858490.0,28605.844868735057,64445.45928920961,2707235.0,0.0,119714144.0,33788.92012418859,69631.87904277189,2708430.0,0.0,1,0,0,0,134112,113408,34.96623393136356,29.56820163511154,0.0,1448.0,196.9652275077549,317.8736341247068,101043.64727164796,0,0,0,4020,7735,0,0,0,0.0,196.9906916612799,363.54282987353855,0.0016930022573363,0,0,0,507871,1397,13120,2095,761804,1772,3,502,1517,4187,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.250-192.168.137.48-1883-52148-6,192.168.137.250,1883,192.168.137.48,52148,6,29/08/2023 02:30:00 PM,237995,5,6,0.0,1417.0,0.0,0.0,0.0,0.0,436.0,109.0,236.16666666666669,107.16793674726908,5953.906594676359,46.21945839198303,23799.5,28372.171954027224,97471.0,1211.0,182218.0,45554.5,52411.57279647311,122839.0,7823.0,140524.0,28104.8,22599.567467099896,63634.0,6001.0,0,0,0,0,160,192,21.008844723628645,25.210613668354377,0.0,436.0,118.08333333333331,142.93956659011425,20431.719696969696,0,0,0,6,11,0,0,0,1.0,128.8181818181818,0.0,236.16666666666663,0,0,0,1417,6,10083,0,0,0,0,7906,502,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
10.0.0.7-10.0.0.254-45267-1883-6,10.0.0.7,45267,10.0.0.254,1883,6,29/08/2023 02:28:01 PM,117997616,121,121,5321.0,4.0,47.0,0.0,43.97520661157023,5.748134204414151,2.0,0.0,0.0330578512396694,0.256056123324577,45.12803038325792,2.0508888925349136,489616.6639004149,500493.030502739,1009177.0,6.0,117997616.0,983313.4666666668,128469.79749308724,1009185.0,814.0,117997308.0,983310.9,128637.97895203368,1044478.0,517.0,1,0,0,0,3872,3872,1.0254444462674568,1.0254444462674568,0.0,47.0,22.09876543209877,22.39019391594255,501.3207835935109,0,0,0,121,242,0,0,0,1.0,22.1900826446281,43.97520661157025,0.0330578512396694,0,0,0,179,4,59,2,95,2,0,502,509,118,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-51900-1883-6,192.168.137.48,51900,192.168.137.250,1883,6,29/08/2023 02:30:00 PM,263608,15,10,6322.0,0.0,872.0,0.0,421.4666666666666,290.92607472067704,0.0,0.0,0.0,0.0,23982.580194834754,94.83778944493338,10983.666666666664,10433.460731731331,45045.0,100.0,263608.0,18829.14285714285,14053.02400994803,45045.0,1522.0,153115.0,17012.777777777777,13151.309961157653,45334.0,3976.0,0,0,0,0,480,320,56.90267366696003,37.93511577797335,0.0,872.0,243.15384615384613,304.1200673823012,92489.0153846154,0,0,0,14,25,0,0,0,0.0,252.88,421.4666666666666,0.0,0,0,0,6322,14,25118,0,0,0,0,9898,9898,14,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52028-1883-6,192.168.137.48,52028,192.168.137.250,1883,6,29/08/2023 02:30:00 PM,172739,8,5,3597.0,0.0,763.0,0.0,449.625,275.98133347850074,0.0,0.0,0.0,0.0,20823.323048066737,75.25804826935435,14394.916666666664,13647.29304133463,50210.0,1205.0,172739.0,24677.0,15095.074417394128,50210.0,7857.0,83940.0,20985.0,10963.426198045936,30440.0,6075.0,0,0,0,0,256,160,46.31264508883344,28.945403180520906,0.0,763.0,256.92857142857144,307.1317593190544,94329.9175824176,0,0,0,7,13,0,0,0,0.0,276.6923076923077,449.625,0.0,0,0,0,3597,7,21815,0,0,0,0,3463,3463,7,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52188-1883-6,192.168.137.48,52188,192.168.137.250,1883,6,29/08/2023 02:30:00 PM,271815,17,12,6431.0,0.0,981.0,218.0,378.2941176470589,231.6014261360135,0.0,0.0,0.0,0.0,23659.47427478248,106.69021209278372,9707.678571428572,9983.64893974725,45024.0,14.0,271815.0,16988.4375,13057.098488146848,45024.0,14.0,174053.0,15822.999999999998,7181.912558643414,28140.0,5218.0,1,0,0,0,544,384,62.54253812335597,44.14767396942774,0.0,981.0,236.16666666666669,265.5840776455745,70534.90229885057,0,0,0,17,29,0,0,0,0.0,244.31034482758625,378.2941176470589,0.0,0,0,0,6431,17,23659,0,0,0,0,502,3370,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
10.0.0.4-10.0.0.254-41525-1883-6,10.0.0.4,41525,10.0.0.254,1883,6,29/08/2023 02:28:30 PM,89004709,7,7,48.0,4.0,15.0,0.0,6.857142857142856,7.358183005529092,2.0,0.0,0.5714285714285714,0.9759000729485332,0.5842387507833995,0.1572950482878383,6846516.076923076,12816411.382888656,29955642.0,16.0,89004709.0,14834118.166666666,15892602.219758756,30000396.0,1237.0,89004400.0,14834066.666666666,15876401.593737071,29955663.0,919.0,1,0,0,0,224,224,0.0786475241439191,0.0786475241439191,0.0,15.0,4.466666666666666,6.4792709760398495,41.98095238095239,0,0,0,7,14,0,0,0,1.0,4.785714285714286,6.857142857142857,0.5714285714285714,0,0,0,0,0,0,2,16,2,1,502,509,4,32,348375.0,603371.1571520468,1045088.0,16.0,29319449.0,550959.3054455111,29955642.0,29001273.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-51898-1883-6,192.168.137.48,51898,192.168.137.250,1883,6,29/08/2023 02:28:01 PM,119380734,4303,3569,1626535.0,6.0,1448.0,0.0,378.000232396003,383.8118803621786,2.0,0.0,0.0016811431773606,0.0579689715715269,13624.819897656182,65.9402881540333,15167.1622411384,45216.48585439063,2723521.0,0.0,119380734.0,27750.054393305425,63876.05552092773,2747053.0,0.0,119268422.0,33427.248318385806,69425.65436375198,2743754.0,0.0,1,0,0,0,137696,114232,36.044341962246605,29.89594619178669,0.0,1448.0,206.6112028451672,340.46475530540744,115916.24960517096,0,0,0,4079,7872,0,0,0,0.0,206.63744918699183,378.0002323960028,0.0016811431773606,0,0,0,406635,1075,14248,1434,542178,1189,2,502,3009,4299,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
10.0.0.13-10.0.0.254-41189-1883-6,10.0.0.13,41189,10.0.0.254,1883,6,29/08/2023 02:28:59 PM,60004245,4,2,4.0,4.0,2.0,0.0,1.0,1.1547005383792517,2.0,2.0,2.0,0.0,0.1333239006673611,0.0999929255005208,12000849.0,26832953.257901337,60001095.0,134.0,60004245.0,20001415.0,34640739.026699774,60001095.0,1086.0,60002115.0,60002115.0,0.0,60002115.0,60002115.0,1,0,0,0,128,64,0.0666619503336805,0.0333309751668402,0.0,2.0,1.4285714285714286,0.9759000729485332,0.9523809523809524,0,0,0,4,6,0,0,0,0.0,1.6666666666666667,1.0,2.0,0,0,0,0,0,0,4,4,2,4,502,509,1,32,2064.0,0.0,2064.0,2064.0,60001095.0,0.0,60001095.0,60001095.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52388-1883-6,192.168.137.48,52388,192.168.137.250,1883,6,29/08/2023 02:28:01 PM,119420160,4707,3881,1938898.0,6.0,1448.0,0.0,411.9179944763121,408.7560499378423,2.0,0.0,0.0015459933006956,0.0555913014226587,16235.98561582902,71.91415586781997,13907.087457785025,45013.41682233068,2763400.0,0.0,119420160.0,25376.149596260133,63383.15103480988,2789184.0,0.0,119343631.0,30758.667783505192,68997.01346297683,2783255.0,0.0,1,0,0,0,150624,124204,39.41545548088363,32.49870038693634,0.0,1448.0,225.75538479450367,365.4918369046093,133584.28284390553,0,0,0,4388,8588,0,0,0,0.0,225.7816721006055,411.9179944763119,0.0015459933006956,0,0,0,646301,1569,16902,2353,969449,1940,3,502,2030,4704,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-51932-1883-6,192.168.137.48,51932,192.168.137.250,1883,6,29/08/2023 02:28:01 PM,119576826,4234,3618,1521646.0,6.0,1448.0,0.0,359.38734057628733,350.7649892254096,2.0,0.0,0.0016583747927031,0.0575753037959886,12725.308497484288,65.66489731045378,15230.776461597225,43006.55580449839,2076119.0,0.0,119576826.0,28248.718639262923,61589.62768237727,2111351.0,0.0,119493547.0,33036.64556262087,65681.38454796048,2116628.0,0.0,1,0,0,0,135488,115776,35.408198575198846,30.25669873525494,0.0,1448.0,193.7808480835353,313.72001419273226,98420.24730508814,0,0,0,4058,7852,0,0,0,0.0,193.8055272542028,359.3873405762872,0.0016583747927031,0,0,0,507217,1411,13158,2117,760823,1809,3,502,4203,4230,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.88-54.148.153.241-40183-8886-6,192.168.137.88,40183,54.148.153.241,8886,6,29/08/2023 02:28:19 PM,60546086,4,2,138.0,138.0,69.0,0.0,34.5,39.83716857408418,69.0,69.0,69.0,0.0,4.558511015889615,0.0990980655628177,12109217.2,26740954.94027084,59944642.0,64100.0,60546086.0,20182028.666666664,34435436.10936608,59944642.0,286732.0,60232190.0,60232190.0,0.0,60232190.0,60232190.0,1,0,0,0,80,40,0.0660653770418784,0.0330326885209392,0.0,69.0,49.285714285714285,33.66855251672439,1133.5714285714284,0,0,0,4,6,0,0,0,0.0,57.5,34.5,69.0,0,0,0,0,0,0,4,138,2,138,3690,3614,1,20,286732.0,0.0,286732.0,286732.0,59944642.0,0.0,59944642.0,59944642.0,MQTT DoS Publish Flood,1
10.0.0.1-10.0.0.254-40007-1883-6,10.0.0.1,40007,10.0.0.254,1883,6,29/08/2023 02:28:30 PM,89007952,7,7,158.0,4.0,52.0,0.0,22.57142857142857,26.91874899803198,2.0,0.0,0.5714285714285714,0.9759000729485332,1.820062099620043,0.1572893172511148,6846765.538461538,12817045.52069896,29955101.0,12.0,89007952.0,14834658.666666666,15893336.997326668,29999228.0,1450.0,89007650.0,14834608.333333334,15877255.46197829,29955155.0,1311.0,1,0,0,0,224,224,0.0786446586255574,0.0786446586255574,0.0,52.0,14.266666666666666,23.25776879934551,540.9238095238095,0,0,0,7,14,0,0,0,1.0,15.285714285714286,22.571428571428573,0.5714285714285714,0,0,0,0,0,0,2,52,2,1,502,509,4,32,347983.6666666666,602527.0740907278,1043722.0,54.0,29320850.33333333,549277.5838219991,29955101.0,29003067.0,MQTT DoS Publish Flood,1
192.168.137.250-192.168.137.48-1883-51782-6,192.168.137.250,1883,192.168.137.48,51782,6,29/08/2023 02:30:00 PM,159076,4,5,109.0,1526.0,109.0,0.0,27.25,54.5,436.0,218.0,305.2,119.40351753612622,10278.106062511002,56.57673061932661,19884.5,14651.406397631985,46357.0,6002.0,63629.0,21209.666666666668,11867.539860195682,30440.0,7823.0,153074.0,38268.5,5557.231055120886,46357.0,34019.0,1,0,0,0,128,160,25.145213608589607,31.431517010737007,0.0,436.0,174.4,164.10443829057965,26930.266666666663,0,0,0,6,9,0,0,0,1.0,193.77777777777777,27.25,305.2,0,0,0,1635,6,10278,0,0,0,0,502,502,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52294-1883-6,192.168.137.48,52294,192.168.137.250,1883,6,29/08/2023 02:30:00 PM,250489,8,4,1744.0,0.0,436.0,0.0,218.0,164.79251023202303,0.0,0.0,0.0,0.0,6962.381581626339,47.90629528641976,22771.727272727272,12287.79383039046,44931.0,4362.0,250489.0,35784.142857142855,15169.866022574395,58128.0,17028.0,100452.0,33484.0,24073.59842233812,60339.0,13840.0,0,0,0,0,256,128,31.937530190946507,15.968765095473254,0.0,436.0,134.15384615384616,167.4125872178504,28026.97435897436,0,0,0,7,12,0,0,0,0.0,145.33333333333334,218.0,0.0,0,0,0,1744,7,7616,0,0,0,0,3230,3230,7,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.250-192.168.137.48-1883-51986-6,192.168.137.250,1883,192.168.137.48,51986,6,29/08/2023 02:30:00 PM,239628,10,9,872.0,3924.0,872.0,0.0,87.19999999999999,275.75061196668264,872.0,218.0,436.0,218.0,20014.35558448929,79.2895654931811,13312.666666666668,9421.58979341035,31608.0,1361.0,176604.0,19622.666666666668,13949.07878678732,45614.0,4442.0,200960.0,25120.0,15410.87255340018,54165.0,5776.0,1,0,0,0,320,288,41.731350259569,37.558215233612096,0.0,872.0,283.4,324.88968168157925,105553.30526315788,0,0,0,10,19,0,0,0,0.0,298.3157894736842,87.2,436.0,0,0,0,4796,10,20014,0,0,0,0,502,502,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.250-192.168.137.48-1883-52136-6,192.168.137.250,1883,192.168.137.48,52136,6,29/08/2023 02:30:00 PM,242553,5,6,109.0,1635.0,109.0,0.0,21.8,48.746281909495416,436.0,109.0,272.5,133.49719098168322,7190.181115055267,45.35091299633482,24255.3,17580.45314199204,60505.0,8907.0,148618.0,37154.5,33347.53358695862,85160.0,8907.0,159162.0,31832.4,13827.82344767245,46835.0,9116.0,1,0,0,0,160,192,20.61405136197037,24.73686163436445,0.0,436.0,154.41666666666666,157.327948354173,24752.08333333333,0,0,0,7,11,0,0,0,1.0,168.45454545454547,21.8,272.5,0,0,0,1744,7,7190,0,0,0,0,502,502,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-51976-1883-6,192.168.137.48,51976,192.168.137.250,1883,6,29/08/2023 02:28:01 PM,119657402,4579,3811,1843632.0,6.0,1448.0,78.0,402.6276479580699,389.7149494684297,2.0,0.0,0.0015743899239044,0.0560992597544898,15407.6385512699,70.1168491022394,14263.607342949104,43389.49880065436,2601705.0,0.0,119657402.0,26137.484054172128,61492.153472613376,2633865.0,0.0,119571398.0,31383.56902887142,66513.71617613987,2621894.0,0.0,1,0,0,0,146528,121976,38.26758665544151,31.849262446797898,0.0,1448.0,219.7291145274688,350.8002965597765,123060.84806642716,0,0,0,4344,8390,0,0,0,0.0,219.75530393325388,402.6276479580695,0.0015743899239044,0,0,0,460909,1145,16127,1526,614544,1270,2,502,2577,4578,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.250-192.168.137.48-1883-51516-6,192.168.137.250,1883,192.168.137.48,51516,6,29/08/2023 02:30:00 PM,258996,4,6,109.0,1635.0,109.0,0.0,27.25,54.5,654.0,109.0,272.5,203.9203275791798,6733.694728876121,38.610634913280514,28777.33333333333,25845.421640011988,78544.0,507.0,147685.0,49228.333333333336,46657.52342691727,103092.0,21320.0,159132.0,31826.4,24425.697949086327,63562.0,5099.0,1,0,0,0,128,192,15.444253965312203,23.166380947968307,0.0,654.0,168.45454545454547,191.0682410220828,36507.07272727273,0,0,0,7,10,0,0,0,1.0,185.3,27.25,272.5,0,0,0,1744,7,6733,0,0,0,0,502,502,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52080-1883-6,192.168.137.48,52080,192.168.137.250,1883,6,29/08/2023 02:28:01 PM,119356956,4850,4021,1679338.0,6.0,1448.0,0.0,346.2552577319587,355.020734028605,2.0,0.0,0.0014921661278288,0.0546154512316986,14069.929866508995,74.32327613985062,13456.25208568204,30656.66635024164,1230544.0,0.0,119356956.0,24614.75685708393,45051.405016556695,1253577.0,0.0,119222835.0,29657.42164179097,48753.23138791368,1252430.0,0.0,1,0,0,0,155200,128696,40.63441430258996,33.68886183726066,0.0,1448.0,189.2981289449952,314.01717573829694,98606.78665865646,0,0,0,4635,8871,0,0,0,0.0,189.31946792920752,346.25525773195875,0.0014921661278288,0,0,0,559781,1616,14348,2425,839669,2010,3,502,1447,4846,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
10.0.0.12-10.0.0.254-45161-1883-6,10.0.0.12,45161,10.0.0.254,1883,6,29/08/2023 02:28:01 PM,118000359,121,121,2265.0,4.0,21.0,0.0,18.719008264462808,2.45024876456748,2.0,0.0,0.0330578512396694,0.256056123324577,19.228755058279106,2.0508412182034124,489628.04564315337,500483.2672186308,1008872.0,8.0,118000359.0,983336.3250000002,128369.72725667185,1008882.0,1025.0,118000185.0,983334.8749999998,128512.83901589528,1042407.0,873.0,1,0,0,0,3872,3872,1.0254206091017062,1.0254206091017062,0.0,21.0,9.4156378600823,9.522704616187344,90.68190320715574,0,0,0,121,242,0,0,0,1.0,9.454545454545457,18.71900826446281,0.0330578512396694,0,0,0,79,4,25,2,41,2,0,502,509,118,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.250-192.168.137.48-1883-51800-6,192.168.137.250,1883,192.168.137.48,51800,6,29/08/2023 02:30:00 PM,266847,6,12,0.0,10028.0,0.0,0.0,0.0,0.0,1448.0,218.0,835.6666666666667,539.7366922580834,37579.58680442351,67.45438397283837,15696.882352941177,11662.279997294443,46058.0,2.0,175573.0,35114.6,11560.399011279844,49107.0,19234.0,257612.0,23419.272727272728,18217.06653163956,46058.0,2.0,0,0,0,0,192,384,22.484794657612788,44.969589315225576,0.0,1448.0,527.7894736842106,591.2258995743382,349548.0643274854,0,0,0,9,18,0,0,0,2.0,557.1111111111111,0.0,835.6666666666666,0,0,0,10028,12,38926,0,0,0,0,1076,502,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52122-1883-6,192.168.137.48,52122,192.168.137.250,1883,6,29/08/2023 02:30:00 PM,162305,7,3,1635.0,0.0,436.0,109.0,233.57142857142856,116.52590147381704,0.0,0.0,0.0,0.0,10073.62681371492,61.612396414158525,18033.88888888889,11169.796366143437,43589.0,7845.0,162305.0,27050.83333333333,16207.413481696169,51098.0,12072.0,61116.0,30558.0,26888.442461399656,49571.0,11545.0,1,0,0,0,224,96,43.12867748991097,18.48371892424756,0.0,436.0,158.54545454545453,140.9740143688642,19873.67272727273,0,0,0,7,10,0,0,0,0.0,174.4,233.57142857142856,0.0,0,0,0,1635,7,10073,0,0,0,0,502,10970,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.115-173.194.194.206-35948-443-6,192.168.137.115,35948,173.194.194.206,443,6,29/08/2023 02:28:04 PM,105023396,13,10,72.0,72.0,24.0,0.0,5.538461538461538,10.52469623168435,24.0,0.0,7.2,11.59310139695155,1.3711230590943757,0.2189988219386849,4773790.727272728,6627328.969345725,15025319.0,20152.0,104993672.0,8749472.666666664,6800356.199770064,15056330.0,50742.0,104992385.0,11665820.555555554,5088573.758062202,15072894.0,4876268.0,0,0,0,0,416,320,0.1237819428349089,0.095216879103776,0.0,24.0,5.999999999999999,10.615820843152594,112.69565217391305,0,0,0,6,23,0,0,0,0.0,6.260869565217392,5.538461538461538,7.2,0,0,0,0,0,0,1,8,1,8,316,472,3,32,2481643.666666667,2685296.300116593,4936699.0,29793.0,15017301.666666666,9475.03894802876,15025319.0,15001522.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52192-1883-6,192.168.137.48,52192,192.168.137.250,1883,6,29/08/2023 02:28:01 PM,119504784,4304,3646,1609983.0,6.0,1448.0,47.0,374.0666821561328,368.35020187397095,2.0,0.0,0.0016456390565002,0.0573539205206056,13472.171959241396,66.52453344461925,15033.939363441925,45102.06789749437,2558402.0,0.0,119504784.0,27772.4341157332,64139.4788242243,2593372.0,0.0,119366613.0,32748.041975308635,68860.70274002673,2579087.0,0.0,1,0,0,0,137728,116720,36.01529458435739,30.509238860261863,0.0,1448.0,202.50257829203872,328.9095740267125,108181.50788643346,0,0,0,4091,7950,0,0,0,0.0,202.52805031446545,374.0666821561338,0.0016456390565002,0,0,0,536663,1435,13908,2152,804991,1823,3,502,3219,4303,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-51538-1883-6,192.168.137.48,51538,192.168.137.250,1883,6,29/08/2023 02:30:00 PM,126393,4,1,2943.0,0.0,872.0,545.0,735.75,163.5,0.0,0.0,0.0,0.0,23284.51733877668,39.55915280118361,31598.25,17724.37079983377,45166.0,6052.0,126393.0,42131.0,7618.272048174704,47764.0,33463.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,128,32,31.647322240946888,7.911830560236722,0.0,872.0,581.3333333333334,320.8873114765784,102968.66666666666,0,0,0,4,5,0,0,0,0.0,697.6,735.75,0.0,0,0,0,2943,4,23284,0,0,0,0,502,2473,3,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.115-34.173.20.6-53064-443-6,192.168.137.115,53064,34.173.20.6,443,6,29/08/2023 02:29:57 PM,267083,12,11,1760.0,4094.0,1368.0,0.0,146.66666666666666,392.8896058999811,1408.0,0.0,372.18181818181824,592.725200777193,21918.28008521696,86.11555209429278,12140.136363636364,16000.39455851444,52120.0,0.0,246097.0,22372.454545454544,28319.15650708416,75362.0,0.0,214963.0,21496.3,32927.64292961159,83249.0,1.0,0,0,0,0,392,360,44.929853266587536,41.185698827705245,0.0,1408.0,243.91666666666669,491.89844450876734,241964.07971014487,0,2,0,11,22,0,0,0,0.0,254.5217391304348,146.66666666666666,372.1818181818182,0,0,0,5854,12,48500,0,0,0,0,29200,331,5,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
192.168.137.48-192.168.137.250-52050-1883-6,192.168.137.48,52050,192.168.137.250,1883,6,29/08/2023 02:28:01 PM,119668236,4418,3752,1618080.0,6.0,1448.0,2.0,366.24717066545895,362.8418565083417,2.0,0.0,0.0015991471215351,0.0565383846681878,13521.432704999514,68.27208516719509,14649.067939772318,43651.71129300597,2873956.0,0.0,119668236.0,27092.65021507808,62110.43481934095,2897792.0,0.0,119550941.0,31871.751799520152,66559.60200076908,2895478.0,0.0,1,0,0,0,141376,120088,36.91873589579778,31.3533492713973,0.0,1448.0,198.041243421858,323.24782794984435,104489.15827429216,0,0,0,4238,8170,0,0,0,0.0,198.0654834761322,366.24717066545946,0.0015991471215351,0,0,0,809043,2210,13856,4418,1618080,3752,6,502,1342,4417,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DoS Publish Flood,1
